,zipcode_98168,zipcode_98055,zipcode_98112,zipcode_98075,zipcode_98022,space_land_15,zipcode_98038,view_qual_3,zipcode_98102,zipcode_98105,zipcode_98042,zipcode_98030,see_sea,zipcode_98119,zipcode_98002,bathrooms,bedrooms,zipcode_98058,zipcode_98006,zipcode_98001,floors,space_above,view_qual_2,zipcode_98198,zipcode_98031,space_int_15,zipcode_98005,view_qual_4,zipcode_98109,lat,yr_renovated,zipcode_98003,zipcode_98004,zipcode_98023,zipcode_98040,zipcode_98092,grade,zipcode_98106,zipcode_98033,house_age,zipcode_98133,view_qual_1,land_space,view_qual_0,zipcode_98178,interior_space,zipcode_98199,zipcode_98039,sqft_basement
3753,0,0,1,0,0,4800,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1140,0,0,0,1520,0,0,0,47.6205,0,0,0,0,0,0,7,0,0,1908,0,0,5400,1,0,1140,0,0,0
3331,0,0,0,0,0,15070,0,0,0,0,0,0,0,0,0,1.75,5,0,0,0,1.0,1120,0,1,0,2360,0,0,0,47.3937,0,0,0,0,0,0,7,0,0,1947,0,0,38125,1,0,1320,0,0,200
10109,0,0,0,0,0,13813,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,1500,0,0,0,2820,0,0,0,47.5762,0,0,0,0,1,0,8,0,0,1964,0,0,14274,1,0,2250,0,0,750
12831,0,0,0,0,0,12204,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1270,0,0,0,2190,0,0,0,47.7675,0,0,0,0,0,0,7,0,0,1961,0,0,12204,1,0,1740,0,0,470
12728,0,0,1,0,0,4800,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1280,0,0,0,1620,0,0,0,47.6207,0,0,0,0,0,0,7,0,0,1911,0,0,4800,1,0,2560,0,0,1280
4975,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,3.25,5,0,0,0,2.0,2350,0,0,0,1520,0,0,0,47.5202,0,0,0,0,0,0,9,0,0,2002,0,1,5000,0,0,3230,0,0,880
6532,0,0,0,0,0,125017,0,1,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2110,0,0,0,2390,0,0,0,47.2674,0,0,0,0,0,1,9,0,0,1977,0,0,208737,0,0,2110,0,0,0
20430,0,0,0,0,0,8050,0,0,0,0,0,0,0,0,0,3.0,5,0,0,0,2.0,3010,0,0,0,2370,0,0,0,47.7226,0,0,0,0,0,0,9,0,0,2008,1,0,7357,1,0,3010,0,0,0
9767,0,0,0,0,0,7910,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1510,0,0,0,1460,0,0,0,47.7243,0,0,0,0,0,0,7,0,0,1967,0,0,8301,1,0,1510,0,0,0
3039,0,0,0,0,0,9240,0,1,0,0,0,0,0,0,0,4.25,4,0,0,0,2.0,4070,0,0,0,3430,0,0,0,47.59,0,0,0,0,1,0,10,0,0,2004,0,0,13860,0,0,4070,0,0,0
20877,0,0,0,0,0,11830,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2750,0,0,0,2310,0,0,0,47.4698,0,0,0,0,0,0,9,0,0,2014,0,0,11830,1,0,2750,0,0,0
6359,0,0,0,0,0,8625,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2110,0,0,0,2350,0,0,0,47.6888,0,0,0,0,0,0,7,0,1,1977,0,0,7291,1,0,2110,0,0,0
9229,0,0,0,0,0,8714,0,0,0,0,0,0,0,0,0,2.5,5,0,1,0,2.0,2530,0,0,0,2480,0,0,0,47.5622,0,0,0,0,0,0,8,0,0,1976,0,0,8564,1,0,2530,0,0,0
4902,0,0,0,0,0,56192,0,0,0,0,0,0,0,0,0,2.5,5,1,0,0,2.0,2950,0,0,0,1480,0,0,0,47.4186,0,0,0,0,0,0,8,0,0,2006,0,0,72309,1,0,2950,0,0,0
14890,0,0,0,0,1,263492,0,1,0,0,0,0,0,0,0,3.0,3,0,0,0,1.5,2450,0,0,0,2300,0,0,0,47.2215,0,0,0,0,0,0,8,0,0,2004,0,0,211266,0,0,2450,0,0,0
2217,0,0,0,0,0,14396,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,2.0,3100,0,0,0,2860,0,0,0,47.7302,0,0,0,0,0,0,8,0,0,1995,0,0,14568,1,0,3100,0,0,0
2440,0,0,0,0,0,6822,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2860,0,0,0,2950,0,0,0,47.5383,0,0,0,0,0,0,8,0,0,2005,0,0,7161,1,0,3060,0,0,200
20131,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,3190,0,0,0,2110,0,0,0,47.6379,0,0,0,0,0,0,9,0,0,2007,0,0,10034,1,0,3190,0,0,0
2073,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,870,0,0,0,820,0,0,0,47.5186,0,0,0,0,0,0,6,0,0,1949,0,0,5000,1,0,870,0,0,0
20776,0,0,0,0,0,5778,0,0,0,0,0,0,0,0,0,2.5,4,0,1,0,2.0,2760,0,0,0,3230,0,0,0,47.5424,0,0,0,0,0,0,9,0,0,2007,0,0,5000,1,0,2930,0,0,170
8529,0,0,0,0,0,8025,0,0,0,0,0,0,0,0,0,1.75,3,0,0,1,1.0,1210,0,0,0,1310,0,0,0,47.2666,0,0,0,0,0,0,6,0,0,1983,0,0,8075,1,0,1210,0,0,0
13778,0,0,0,0,0,6812,0,0,0,0,0,0,0,0,0,2.5,5,0,0,0,1.0,2170,0,0,0,2030,0,0,0,47.5384,0,0,0,0,0,0,8,0,0,1979,0,0,9108,1,0,4340,0,0,2170
18241,0,0,0,0,0,49658,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,1.0,1340,0,0,0,2660,0,0,0,47.7677,0,0,0,0,0,0,8,0,0,1981,0,0,53578,1,0,2310,0,0,970
16809,0,0,0,0,0,12920,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,1.5,1680,0,0,0,1990,0,0,0,47.4333,0,0,0,0,0,0,8,0,0,1941,0,0,14141,1,0,2090,0,0,410
21076,0,0,0,0,0,6908,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,1930,0,0,0,2950,0,0,0,47.5451,0,0,0,0,0,0,8,0,0,2005,0,0,6973,1,0,2340,0,0,410
11483,0,0,0,0,0,8025,0,0,0,0,0,0,0,0,1,1.75,5,0,0,0,1.0,1170,0,0,0,1910,0,0,0,47.2925,0,0,0,0,0,0,7,0,0,1977,0,0,8925,1,0,1970,0,0,800
19132,0,0,0,0,0,9350,0,0,0,0,0,0,0,0,0,2.75,4,0,1,0,1.0,1570,1,0,0,2430,0,0,0,47.5675,0,0,0,0,0,0,8,0,0,1961,0,0,9085,0,0,3140,0,0,1570
1826,0,0,0,0,0,4750,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,910,0,0,0,1480,0,0,0,47.5784,0,0,0,0,0,0,7,0,0,1950,0,0,4650,1,0,1060,0,0,150
19025,0,0,0,0,0,4650,0,0,0,0,0,0,0,0,0,2.0,2,0,0,0,1.5,1450,0,0,0,1660,0,0,0,47.5596,2004,0,0,0,0,0,7,0,0,82,0,0,3797,1,0,2010,0,0,560
18866,0,0,0,0,0,9134,0,1,0,0,0,0,0,0,0,2.25,5,0,0,0,1.0,2020,0,0,0,3380,0,0,0,47.5821,0,0,0,0,1,0,8,0,0,1956,0,0,10800,0,0,2690,0,0,670
4028,0,0,0,0,0,65775,0,0,0,0,0,0,0,0,0,3.25,3,0,0,0,2.0,2440,0,0,0,3130,0,0,0,47.5464,0,0,0,0,0,0,10,0,0,2003,0,0,59677,1,0,3610,0,0,1170
13519,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.5,1460,0,0,0,1320,0,0,0,47.5006,0,0,0,0,0,0,5,0,0,1940,0,0,18599,1,0,1460,0,0,0
4631,0,0,0,0,0,44224,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2770,0,0,0,2770,0,0,0,47.6622,0,0,0,0,0,0,9,0,0,1997,0,0,63118,1,0,2770,0,0,0
10897,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,2.0,1550,0,0,0,1820,0,0,0,47.7072,0,0,0,0,0,0,7,0,0,1922,0,0,5034,1,0,1550,0,0,0
19929,0,0,0,0,0,1413,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,3.0,1270,0,0,0,1270,0,0,0,47.699,0,0,0,0,0,0,8,0,0,2007,0,0,1443,1,0,1270,0,0,0
4618,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,1.5,1230,0,0,0,1470,0,0,0,47.5328,0,0,0,0,0,0,6,1,0,1927,0,0,4120,1,0,1970,0,0,740
7057,0,0,0,0,0,9221,0,1,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1610,0,0,0,2650,0,0,0,47.7684,0,0,0,0,0,0,8,0,0,1976,0,0,9627,0,0,2650,0,0,1040
4795,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.5,1100,0,0,0,1720,0,0,0,47.6793,0,0,0,0,0,0,6,0,0,1904,0,0,3825,1,0,1400,0,0,300
12805,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1050,0,0,0,1340,0,0,0,47.6699,0,0,0,0,0,0,7,0,0,1907,0,0,5000,1,0,1050,0,0,0
3901,0,0,0,0,0,8674,0,0,0,0,0,0,0,0,0,1.75,3,0,1,0,1.0,1290,0,0,0,2400,0,0,0,47.5586,0,0,0,0,0,0,8,0,0,1963,0,0,8376,1,0,1940,0,0,650
17516,0,0,0,0,0,14054,0,0,0,0,0,0,0,0,0,2.5,4,0,1,0,2.0,2650,0,0,0,2880,0,0,0,47.5496,0,0,0,0,0,0,9,0,0,1984,0,0,12001,1,0,2650,0,0,0
9140,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,1.0,1620,0,0,0,2140,0,0,0,47.3122,0,0,0,1,0,0,9,0,0,1967,0,0,8820,1,0,2580,0,0,960
15462,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,890,0,0,0,1090,0,0,0,47.5437,0,0,0,0,0,0,6,0,0,1941,0,0,6000,1,0,890,0,0,0
11309,0,0,0,0,0,9375,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1560,0,0,0,1468,0,0,0,47.4549,0,0,0,0,0,0,7,0,0,1955,0,0,7800,1,0,1560,0,0,0
11626,0,0,0,0,0,10452,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,850,0,0,0,1280,0,0,0,47.634,0,0,0,0,0,0,7,0,0,1983,0,0,12086,1,0,1280,0,0,430
2020,0,0,0,0,0,15358,0,0,0,0,0,0,0,0,0,4.0,5,0,0,0,1.0,1800,1,0,0,3600,0,0,0,47.7022,0,0,0,0,0,0,8,0,0,1960,0,0,14720,0,0,3600,0,0,1800
14947,0,0,0,0,0,8458,0,0,0,0,0,0,0,0,0,2.25,3,1,0,0,2.0,2860,0,0,0,1760,0,0,0,47.4269,0,0,0,0,0,0,7,0,0,1983,0,0,8458,1,0,2860,0,0,0
15880,0,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1230,0,0,0,1610,0,0,0,47.6797,0,0,0,0,0,0,7,0,0,1928,0,0,3800,1,0,1230,0,0,0
2059,0,0,0,0,0,6690,0,0,0,0,0,0,0,0,0,3.25,3,0,0,0,2.0,1820,0,0,0,2010,0,0,0,47.7031,0,0,0,0,0,0,8,0,0,1995,0,0,3600,1,0,2210,0,0,390
17391,0,0,0,0,0,4950,0,0,0,0,0,0,0,0,0,3.0,4,0,0,0,2.0,2570,1,0,0,1630,0,0,0,47.5821,0,0,0,0,0,0,7,0,0,1930,0,0,9104,0,0,2570,0,0,0
15793,0,0,0,0,0,4800,0,0,0,0,0,0,0,1,0,4.5,6,0,0,0,3.0,3050,0,0,0,1990,0,0,0,47.6404,2004,0,0,0,0,0,9,0,0,85,0,0,4800,1,0,3830,0,0,780
2369,0,0,0,1,0,9917,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2590,0,0,0,2800,0,0,0,47.5848,0,0,0,0,0,0,10,0,0,1993,0,0,9753,1,0,2590,0,0,0
7705,0,0,0,0,0,8940,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,1.0,1480,0,0,0,2330,0,0,0,47.7077,0,0,0,0,0,0,8,0,0,1958,0,0,8315,1,0,2040,0,0,560
19395,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,3.25,4,0,0,0,2.0,2070,0,0,0,1450,0,0,0,47.5554,0,0,0,0,0,0,10,0,0,2014,0,1,4000,0,0,2720,0,0,650
16470,0,0,0,0,0,7432,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,1850,0,0,1,1940,0,0,0,47.4031,0,0,0,0,0,0,7,0,0,1989,0,0,7199,1,0,1850,0,0,0
21241,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,2.0,950,0,0,0,1458,0,0,0,47.592,0,0,0,0,0,0,8,0,0,2014,0,0,858,1,0,1458,0,0,508
5596,0,0,0,0,0,6512,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2990,0,0,0,2590,0,0,0,47.2612,0,1,0,0,0,0,8,0,0,2003,0,0,6145,1,0,2990,0,0,0
12866,0,0,0,0,0,7577,0,0,0,0,1,0,0,0,0,2.5,3,0,0,0,2.0,1600,0,0,0,1790,0,0,0,47.3618,0,0,0,0,0,0,8,0,0,1991,0,0,6700,1,0,1600,0,0,0
17563,0,0,0,0,0,2790,0,0,0,0,0,0,0,0,0,3.0,3,0,0,0,2.0,2260,0,0,0,1320,0,0,0,47.6094,1972,0,0,0,0,0,7,0,0,63,0,0,2400,1,0,2260,0,0,0
8613,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2980,0,0,0,2920,0,0,0,47.7354,0,0,0,0,0,0,9,0,0,2001,0,0,10459,1,0,2980,0,0,0
15465,0,0,0,0,0,11600,0,0,0,0,0,0,0,0,0,3.0,4,0,0,0,1.0,2600,0,0,0,1810,0,0,0,47.746,0,0,0,0,0,0,8,0,0,1994,0,0,29539,1,0,2600,0,0,0
107,0,0,0,0,0,4966,0,0,0,0,0,0,0,0,0,1.75,2,0,0,0,1.0,1240,0,1,0,1270,0,0,0,47.3813,0,0,0,0,0,0,8,0,0,1985,0,0,2493,1,0,1240,0,0,0
16551,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,860,0,0,0,1130,0,0,0,47.5005,0,0,0,0,0,0,7,0,0,1949,0,0,5000,1,1,860,0,0,0
19874,0,0,0,0,0,6755,0,0,0,0,0,1,0,0,0,2.5,3,0,0,0,2.0,2196,0,0,0,1860,0,0,0,47.3803,0,0,0,0,0,0,8,0,0,2006,0,0,7475,1,0,2196,0,0,0
21288,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,2.75,3,0,0,0,2.0,2470,0,0,0,2570,0,0,0,47.5406,0,0,0,0,0,0,9,0,0,2007,0,0,3600,1,0,2470,0,0,0
5440,0,0,0,1,0,14213,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,3160,0,0,0,3350,0,0,0,47.5996,0,0,0,0,0,0,10,0,0,1999,0,0,13063,1,0,3160,0,0,0
3520,0,0,0,1,0,38130,0,0,0,0,0,0,0,0,0,2.0,4,0,0,0,2.0,2000,0,0,0,2420,0,0,0,47.5851,0,0,0,0,0,0,8,0,0,1978,0,0,46902,1,0,2000,0,0,0
5146,0,0,0,0,0,10534,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1920,0,0,0,1830,0,0,0,47.7633,0,0,0,0,0,0,8,0,0,2000,0,0,9812,1,0,1920,0,0,0
7260,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,3.0,4,0,0,0,1.0,1630,0,0,0,2440,0,0,0,47.7134,0,0,0,0,0,0,8,0,0,1966,0,0,7500,1,0,2750,0,0,1120
1754,0,0,0,0,0,11576,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,4570,0,0,0,3860,0,0,0,47.5533,0,0,0,0,0,0,12,0,0,1991,0,0,10615,1,0,4570,0,0,0
3805,0,0,0,0,0,6696,0,0,0,0,0,0,0,0,1,0.75,1,0,0,0,1.0,760,0,0,0,970,0,0,0,47.3046,0,0,0,0,0,0,5,0,0,1915,0,0,5746,1,0,760,0,0,0
2322,0,0,0,0,0,17118,0,0,0,0,0,0,0,0,0,1.5,3,0,1,0,1.0,1160,0,0,0,2450,0,0,0,47.5659,0,0,0,0,0,0,8,0,0,1959,0,0,17208,1,0,1770,0,0,610
9840,0,0,0,0,0,12800,0,0,0,0,0,0,0,0,0,3.75,6,0,0,0,2.0,3900,0,0,0,3860,0,1,0,47.5398,0,0,0,0,0,0,10,0,0,2005,0,0,20197,0,0,5960,0,0,2060
17668,0,0,0,0,0,11475,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,1430,0,0,0,1530,0,0,0,47.701,0,0,0,0,0,0,7,0,1,1953,0,0,14250,1,0,1430,0,0,0
1,0,0,0,0,0,7639,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,2170,0,0,0,1690,0,0,0,47.721,1991,0,0,0,0,0,7,0,0,40,0,0,7242,1,0,2570,0,0,400
18122,0,0,0,0,0,5765,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2630,0,0,0,2360,0,0,0,47.7735,0,0,0,0,0,0,8,0,0,2004,0,0,6100,1,0,2630,0,0,0
8021,0,0,0,0,0,4889,0,0,0,0,0,0,0,0,0,2.5,4,1,0,0,2.0,2000,0,0,0,2410,0,0,0,47.466,0,0,0,0,0,0,7,0,0,2005,0,0,5006,1,0,2000,0,0,0
18461,0,0,0,0,0,10753,0,0,0,0,0,0,0,0,0,3.5,5,0,1,0,2.0,2570,0,0,0,2940,0,0,0,47.5415,0,0,0,0,0,0,10,0,0,1996,0,0,10155,1,0,3500,0,0,930
12667,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,1.5,4,0,0,0,1.0,1770,0,0,0,1600,0,0,0,47.6011,0,0,0,0,0,0,7,0,0,1958,0,0,6650,1,0,1770,0,0,0
17526,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,2.0,1200,0,0,0,1790,0,0,0,47.6843,0,0,0,0,0,0,7,0,0,1937,0,0,5200,1,0,1870,0,0,670
17499,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1420,0,0,0,1480,0,0,0,47.4913,0,0,0,0,0,0,6,0,0,1941,0,0,6000,1,0,1420,0,0,0
9893,0,0,0,0,0,4952,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1780,0,0,0,1690,0,0,0,47.6809,1986,0,0,0,0,0,8,0,0,56,0,0,4320,1,0,1780,0,0,0
20054,0,0,0,0,0,3078,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1940,0,0,0,1880,0,0,0,47.5644,0,0,0,0,0,0,8,0,0,2009,0,0,3211,1,0,1940,0,0,0
804,0,0,0,0,0,7740,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.5,1550,0,0,0,1220,0,0,0,47.5222,0,0,0,0,0,0,6,0,0,1954,0,0,7740,1,0,1550,0,0,0
8535,0,1,0,0,0,5267,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2980,0,0,0,3010,0,0,0,47.437,0,0,0,0,0,0,8,0,0,2006,0,0,7338,1,0,2980,0,0,0
12031,0,0,0,0,0,17652,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,1220,0,0,0,1990,0,0,0,47.4712,0,0,0,0,0,0,7,0,0,1980,0,0,17652,1,0,1220,0,0,0
16153,0,0,0,0,0,4880,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,980,0,0,0,1040,0,0,0,47.5276,0,0,0,0,0,0,6,1,0,1943,0,0,4880,1,0,1200,0,0,220
18336,0,0,0,0,0,8587,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1330,0,0,1,1600,0,0,0,47.3932,0,0,0,0,0,0,7,0,0,1967,0,0,8151,1,0,2130,0,0,800
1586,0,0,0,0,0,42387,0,0,0,0,0,0,0,0,0,3.25,4,0,0,0,2.0,4740,0,0,0,4800,0,0,0,47.6624,0,0,0,0,0,0,11,0,0,1990,0,0,49091,1,0,4740,0,0,0
15633,0,0,0,0,0,5100,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,1.5,1420,0,0,0,1430,0,0,0,47.523,0,0,0,0,0,0,7,0,0,1907,0,0,5100,1,0,2500,0,0,1080
2361,0,0,0,0,0,10860,0,1,0,0,0,0,0,0,0,2.75,4,0,0,0,1.0,1330,0,0,0,1790,0,0,0,47.7088,0,0,0,0,0,0,7,0,0,2002,0,0,7209,0,0,2260,0,0,930
14247,1,0,0,0,0,7175,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.5,1360,0,0,0,1280,0,0,0,47.5054,0,0,0,0,0,0,6,0,0,1941,0,0,7132,1,0,1360,0,0,0
19590,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.5,1290,0,0,0,1440,0,0,0,47.5128,0,0,0,0,0,0,7,0,0,1957,0,0,5000,1,0,1290,0,0,0
220,0,0,0,1,0,8127,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2760,0,0,0,3070,0,0,0,47.5836,0,0,0,0,0,0,10,0,0,1999,0,0,6440,1,0,2760,0,0,0
16295,0,0,0,0,0,9656,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1500,0,0,0,1700,0,0,0,47.75,0,0,0,0,0,0,7,0,0,1994,0,0,9636,1,0,1500,0,0,0
10521,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,840,0,0,0,1340,0,0,0,47.5489,0,0,0,0,0,0,7,0,0,1948,0,0,5400,1,0,840,0,0,0
5667,0,0,0,0,0,9593,0,0,0,0,0,0,0,0,0,2.5,4,0,1,0,2.0,3400,0,0,0,3520,0,0,0,47.5588,0,0,0,0,0,0,11,0,0,1999,0,0,12796,1,0,4280,0,0,880
20725,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,3.0,1270,0,0,0,1350,0,0,0,47.5491,0,0,0,0,0,0,8,0,0,2006,0,0,1250,1,0,1350,0,0,80
8175,0,0,0,0,0,9680,0,0,0,0,0,0,0,0,0,2.5,4,1,0,0,2.0,1780,0,0,0,2005,0,0,0,47.4239,0,0,0,0,0,0,7,0,0,1993,0,0,15000,1,0,1780,0,0,0
17990,0,0,0,0,0,4080,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.5,860,0,0,0,1540,0,0,0,47.6761,0,0,0,0,0,0,7,0,0,1927,0,0,1664,1,0,860,0,0,0
3458,0,0,0,0,0,9750,0,0,0,0,1,0,0,0,0,1.0,3,0,0,0,1.0,1640,0,0,0,1200,0,0,0,47.3256,0,0,0,0,0,0,7,0,0,1968,0,0,9750,1,0,1640,0,0,0
13278,0,0,0,0,0,1399,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1170,0,0,0,1380,0,0,0,47.5448,0,0,0,0,0,0,7,0,0,1965,0,0,1105,1,0,1170,0,0,0
11138,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1550,0,0,0,2520,0,0,0,47.6704,0,0,0,0,0,0,9,0,1,1990,0,0,7975,1,0,2520,0,0,970
2327,0,0,0,0,0,7767,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1810,0,0,0,2690,0,0,0,47.7675,0,0,0,0,0,0,8,0,0,1974,0,0,7920,1,0,3060,0,0,1250
6531,0,0,0,0,0,8199,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1460,0,0,0,2040,0,0,0,47.6228,0,0,0,0,0,0,8,0,0,1966,0,0,8117,1,0,1860,0,0,400
756,0,0,0,0,0,9688,0,0,0,0,0,0,0,0,0,3.5,5,0,1,0,1.0,2030,1,0,0,3270,0,0,0,47.5511,0,0,0,0,0,0,9,0,0,1981,0,0,9612,0,0,3750,0,0,1720
6027,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,750,0,0,0,1020,0,0,0,47.5198,0,0,0,0,0,0,6,1,0,1942,0,0,4515,1,0,750,0,0,0
10419,0,0,0,0,0,9272,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1590,0,0,0,1600,0,0,0,47.7617,0,0,0,0,0,0,7,0,0,1954,0,0,9417,1,0,1590,0,0,0
13581,0,0,0,0,0,6380,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1250,0,0,0,1290,0,0,0,47.7019,0,0,0,0,0,0,7,0,0,1978,0,0,10633,1,0,1950,0,0,700
2137,0,0,0,0,0,5641,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,1.0,1240,0,0,0,1810,0,0,0,47.4997,0,0,0,0,0,0,7,0,0,1977,0,0,11800,1,1,1810,0,0,570
16713,0,0,0,0,0,7635,0,0,0,0,0,0,0,0,0,2.5,4,1,0,0,2.0,2710,0,0,0,2710,0,0,0,47.434,0,0,0,0,0,0,9,0,0,1997,0,0,6558,1,0,2710,0,0,0
20488,0,0,0,1,0,6185,0,0,0,0,0,0,0,0,0,4.0,5,0,0,0,2.0,4360,0,0,0,3570,0,0,0,47.5923,0,0,0,0,0,0,10,0,0,2015,0,0,8030,1,0,4360,0,0,0
10748,0,0,0,0,0,7650,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1800,0,0,0,1230,0,0,0,47.4922,0,0,0,0,0,0,7,0,0,1957,0,0,7650,1,0,1800,0,0,0
14518,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1200,0,0,0,1340,0,0,0,47.5553,0,0,0,0,0,0,7,0,0,1906,0,0,4500,1,0,1200,0,0,0
8411,0,0,0,0,0,20023,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1460,0,0,0,2250,0,0,0,47.4434,0,0,0,0,0,0,7,0,0,1952,0,0,43000,1,0,1460,0,0,0
15490,0,0,0,0,0,7205,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1210,0,0,0,1210,0,0,0,47.745,0,0,0,0,0,0,7,0,0,1952,0,0,7040,1,0,1210,0,0,0
11221,0,0,0,0,0,10631,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,3460,0,0,0,3140,0,0,0,47.637,0,0,0,0,0,0,10,0,0,1987,0,0,9699,1,0,3460,0,0,0
13900,0,0,0,0,0,43560,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,1.0,1750,0,0,0,2950,1,0,0,47.6339,0,0,0,0,0,0,8,0,0,1962,0,0,70131,1,0,3470,0,0,1720
6829,0,0,0,0,0,4717,1,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2220,0,0,0,2090,0,0,0,47.3541,0,0,0,0,0,0,7,0,0,1998,0,0,4720,1,0,2220,0,0,0
20522,0,0,0,0,0,7992,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,2.0,2700,0,0,0,2840,0,0,0,47.4831,0,0,0,0,0,0,9,0,0,2012,0,0,7992,1,0,2700,0,0,0
