,sqft_basement,view_qual,yr_renovated,zipcode_98040,space_above,see_sea,bathrooms,space_int_15,zipcode_98006,bedrooms,lat,zipcode_98039,zipcode_98112,grade,interior_space,zipcode_98004,floors
17541,0,0,0,0,3030,0,2.75,2500,0,5,47.6186,0,0,8,3030,0,2.0
20152,1670,3,0,0,3550,0,3.5,3110,0,4,47.592,0,0,11,5220,0,2.0
2972,0,0,0,0,1900,0,2.5,2650,0,3,47.7433,0,0,8,1900,0,2.0
14862,400,0,0,0,1080,0,1.75,1660,0,3,47.2982,0,0,7,1480,0,1.0
17448,920,0,0,0,1000,0,1.75,1910,0,4,47.292,0,0,7,1920,0,1.0
17326,0,0,0,0,920,0,1.0,920,0,3,47.3665,0,0,6,920,0,1.0
9914,1680,0,0,0,2740,0,4.0,3720,0,5,47.6468,0,0,10,4420,0,2.0
5513,310,0,0,0,1440,0,1.5,1950,0,2,47.3351,0,0,8,1750,0,1.5
10412,420,0,0,0,1200,0,2.0,1540,0,3,47.7288,0,0,7,1620,0,1.0
6238,0,0,0,0,2130,0,2.5,1500,0,5,47.4726,0,0,7,2130,0,2.0
7277,0,0,1989,0,830,0,1.0,1300,0,3,47.7027,0,0,6,830,0,1.0
17030,0,0,0,0,1840,0,2.5,1430,0,4,47.2649,0,0,7,1840,0,2.0
3695,500,0,0,0,1470,0,2.25,1980,0,3,47.6703,0,0,8,1970,0,1.0
1835,1270,3,0,0,2350,0,3.25,2550,0,4,47.6499,0,0,11,3620,0,2.0
16655,0,0,1960,0,1460,0,1.0,1790,0,3,47.6837,0,0,7,1460,0,1.0
17534,1290,0,0,0,1520,0,1.75,1770,0,5,47.4361,0,0,7,2810,0,1.0
9717,0,0,0,0,920,0,1.0,1190,0,2,47.5569,0,0,7,920,0,1.0
15561,0,0,0,0,1320,0,1.5,1720,0,4,47.7016,0,0,7,1320,0,1.0
2763,600,0,0,0,1390,0,2.5,1180,0,3,47.6867,0,0,8,1990,0,1.5
12011,0,0,0,0,1950,0,1.75,1500,0,4,47.7492,0,0,7,1950,0,1.0
3989,890,0,2005,0,2180,0,3.25,2500,0,4,47.5862,0,0,10,3070,1,2.0
8577,0,0,0,0,1040,0,1.0,2080,0,2,47.6774,0,0,7,1040,0,1.0
9513,880,0,0,0,960,0,1.75,1840,0,4,47.6074,0,0,7,1840,0,1.0
21026,0,0,0,0,2750,0,3.0,2750,0,4,47.3479,0,0,9,2750,0,2.0
8992,0,0,0,0,2210,0,2.5,2340,0,3,47.5715,0,0,8,2210,0,2.0
20965,450,0,0,0,960,0,2.5,1410,0,3,47.5683,0,0,7,1410,0,2.0
3494,0,0,0,0,2840,0,3.0,2070,0,3,47.469,0,0,10,2840,0,2.0
5763,0,0,0,0,3150,0,3.0,3150,0,4,47.5959,0,0,9,3150,0,2.0
14974,0,0,0,0,1860,0,1.5,1810,0,3,47.3106,0,0,7,1860,0,1.0
19367,0,0,0,0,1180,0,1.75,1400,0,3,47.4818,0,0,7,1180,0,1.0
19704,1090,0,0,0,1170,0,3.75,2130,0,3,47.566,0,0,9,2260,0,2.0
20549,760,0,0,0,2750,0,3.5,3090,0,4,47.5168,0,0,8,3510,0,2.0
4274,1720,2,0,0,1900,0,3.0,2930,1,5,47.5512,0,0,8,3620,0,1.0
8386,0,4,0,0,1420,0,1.0,1780,0,3,47.5169,0,0,7,1420,0,1.0
6033,850,0,2010,0,850,0,2.0,1620,1,4,47.5774,0,0,7,1700,0,1.0
13125,0,0,0,0,1720,0,2.5,1720,0,3,47.4033,0,0,7,1720,0,2.0
11965,500,0,0,0,1170,0,1.75,1740,0,3,47.2975,0,0,7,1670,0,1.0
20827,0,0,0,0,2478,0,2.5,2279,0,4,47.3524,0,0,8,2478,0,2.0
19789,0,0,0,0,2780,0,2.5,1150,0,5,47.5168,0,0,8,2780,0,2.0
9477,700,0,0,0,1190,0,2.25,1660,0,3,47.73,0,0,7,1890,0,1.0
18345,0,0,0,0,1640,0,2.0,1640,0,3,47.3589,0,0,7,1640,0,1.0
19710,0,0,0,0,3010,0,2.75,3010,0,4,47.6948,0,0,9,3010,0,2.0
8170,350,0,0,0,1720,0,2.25,1690,0,4,47.7484,0,0,7,2070,0,1.0
2010,0,0,0,0,1380,0,2.0,1600,0,3,47.3336,0,0,7,1380,0,1.0
1161,440,1,1998,0,3020,0,3.25,3030,0,4,47.6849,0,0,10,3460,0,2.0
4032,1480,0,0,0,4140,0,3.25,4470,0,5,47.5786,0,0,11,5620,0,2.0
10144,330,0,0,0,1360,0,2.0,1740,0,3,47.2981,0,0,7,1690,0,1.0
9296,0,0,0,0,890,0,1.0,1330,0,2,47.6876,0,0,7,890,0,1.0
20088,80,0,0,0,1270,0,2.5,1350,0,3,47.5491,0,0,8,1350,0,3.0
5552,0,0,0,0,1680,0,1.75,1910,0,4,47.641,0,0,8,1680,0,1.0
10199,0,0,0,0,2450,0,2.25,2410,0,4,47.5751,0,0,8,2450,0,2.0
13747,0,0,0,0,1580,0,2.25,2253,0,3,47.686,0,0,7,1580,0,2.0
16301,940,0,0,0,2230,0,2.25,3170,0,3,47.6349,0,0,10,3170,0,2.0
12977,0,0,0,0,1840,0,1.5,1680,0,3,47.6746,0,0,8,1840,0,1.0
18418,0,0,0,0,1880,0,1.75,2180,0,5,47.6059,0,0,7,1880,0,1.0
6663,0,0,0,0,2840,0,2.5,2460,0,4,47.4511,0,0,9,2840,0,2.0
11166,1340,0,0,0,1340,0,2.5,2180,0,4,47.5219,0,0,8,2680,0,1.0
17340,0,0,0,0,1010,0,1.0,1010,0,3,47.4936,0,0,7,1010,0,1.0
12661,0,0,0,0,2660,0,2.5,2330,0,4,47.6876,0,0,8,2660,0,2.0
2905,0,0,0,0,1690,0,1.5,1570,1,3,47.5732,0,0,7,1690,0,1.5
19788,0,0,0,0,2052,0,2.5,2052,0,4,47.2824,0,0,8,2052,0,2.0
15353,1290,0,0,0,1730,0,2.5,2600,0,4,47.5882,0,0,8,3020,1,1.0
11568,0,0,0,0,1440,0,1.75,1790,0,3,47.3187,0,0,8,1440,0,1.0
12337,290,2,0,0,2080,0,2.5,2970,0,4,47.7064,0,0,9,2370,0,2.0
6661,0,0,0,0,1180,0,1.5,1680,0,3,47.488,0,0,6,1180,0,1.0
11845,0,0,0,0,1680,0,2.25,1678,0,4,47.3258,0,0,8,1680,0,2.0
18219,0,0,0,0,1890,0,2.0,1600,0,4,47.4377,0,0,7,1890,0,1.0
12357,0,0,0,0,1510,0,1.75,1740,0,2,47.6644,0,0,8,1510,0,1.0
15705,0,0,0,0,1620,0,2.5,1550,0,3,47.3617,0,0,7,1620,0,2.0
9174,0,0,0,0,1100,0,2.0,1620,0,3,47.3878,0,0,7,1100,0,1.0
7472,0,0,0,0,2740,0,2.5,2830,0,4,47.5811,0,0,10,2740,0,2.0
15961,250,0,0,0,1140,0,3.25,1390,0,3,47.6735,0,0,8,1390,0,2.0
12402,0,0,0,0,2040,0,1.75,1950,0,3,47.3519,0,0,8,2040,0,1.0
9929,1170,0,0,0,1170,0,1.75,1360,0,3,47.5759,0,0,7,2340,0,1.0
15616,0,0,2011,0,1370,0,2.5,1630,0,3,47.6375,0,0,9,1370,0,2.0
18104,0,0,0,0,1320,0,2.5,1830,0,2,47.5157,0,0,8,1320,0,1.0
14969,0,0,0,0,1960,0,2.5,1870,0,4,47.3167,0,0,7,1960,0,2.0
8891,860,0,0,0,1020,0,1.75,1560,0,4,47.2633,0,0,7,1880,0,1.0
19035,0,0,0,0,2600,0,2.5,2470,0,4,47.5146,0,0,9,2600,0,2.0
14446,450,0,0,0,1020,0,1.0,1470,0,2,47.7008,0,0,7,1470,0,1.0
17333,0,0,0,0,1470,0,2.25,1380,0,3,47.5478,0,0,8,1470,0,2.0
13767,0,0,0,0,1100,0,1.0,1770,0,3,47.6604,0,0,7,1100,0,1.5
11907,1330,0,0,0,2300,0,2.5,2830,0,4,47.2617,0,0,9,3630,0,1.5
4395,150,0,0,0,1860,0,3.0,1370,0,3,47.5525,0,0,7,2010,0,2.0
1495,0,0,0,0,2460,0,2.5,2900,0,4,47.7719,0,0,8,2460,0,2.0
5427,0,0,0,0,3090,0,3.25,3200,0,4,47.6674,0,0,10,3090,0,2.0
4320,1080,0,0,0,1380,0,1.75,2028,0,5,47.7452,0,0,7,2460,0,1.0
14572,0,0,0,0,800,0,1.0,1240,0,2,47.205,0,0,6,800,0,1.0
2521,0,0,0,0,1560,0,2.5,1560,0,3,47.3838,0,0,7,1560,0,2.0
1385,1330,0,0,0,1510,0,1.5,2210,0,3,47.524,0,0,8,2840,0,1.0
4079,0,0,0,0,1780,0,2.0,2140,0,3,47.4617,0,0,7,1780,0,1.0
6811,0,0,0,0,770,0,1.0,820,0,2,47.7439,0,0,6,770,0,1.0
2828,1040,0,2007,0,2030,0,3.5,1780,0,4,47.5732,0,0,9,3070,0,2.0
19223,0,0,0,0,1860,0,2.0,1390,0,5,47.4484,0,0,7,1860,0,2.0
16759,1000,0,0,0,1440,0,2.75,2030,0,4,47.7456,0,0,8,2440,0,1.0
1788,0,0,1945,0,860,0,1.0,1220,0,2,47.5133,0,0,6,860,0,1.0
4315,1110,3,0,0,1670,0,2.25,2780,0,3,47.6442,0,0,9,2780,0,1.0
11312,0,0,0,0,1010,0,1.0,1010,0,3,47.766,0,0,6,1010,0,1.0
17081,900,0,0,0,1090,0,1.75,1270,0,2,47.6889,0,0,7,1990,0,1.0
14238,0,0,0,0,1750,0,2.0,1270,0,4,47.4791,0,0,6,1750,0,1.0
5520,0,0,0,0,2100,0,1.75,1830,0,3,47.6776,0,0,8,2100,0,1.5
7224,0,0,0,0,2580,0,2.5,2410,0,4,47.3658,0,0,9,2580,0,2.0
7059,0,0,0,0,3640,0,2.75,2670,0,4,47.5078,0,0,10,3640,0,1.5
13609,990,0,0,0,1290,0,2.5,1560,0,4,47.6297,0,0,7,2280,0,1.0
16396,0,0,0,1,1740,0,1.5,1930,0,3,47.5748,0,0,8,1740,0,1.0
20845,0,0,0,0,1140,0,1.5,1230,0,3,47.6907,0,0,8,1140,0,3.0
19472,0,0,0,0,1020,0,1.0,1690,0,3,47.4459,0,0,6,1020,0,1.0
20896,0,0,0,0,1450,0,2.25,1660,0,3,47.367,0,0,7,1450,0,2.0
12159,720,0,0,0,1360,0,2.5,1790,0,3,47.4694,0,0,8,2080,0,1.0
7145,0,0,0,0,2240,0,2.5,2000,0,4,47.4868,0,0,7,2240,0,2.0
20946,0,0,0,0,1934,0,2.5,1919,0,4,47.2602,0,0,8,1934,0,2.0
3747,0,0,0,0,1770,0,2.5,2050,0,4,47.7306,0,0,7,1770,0,2.0
4455,0,0,0,0,1320,0,1.0,1160,0,3,47.7367,0,0,7,1320,0,1.0
21540,1490,3,0,0,2920,0,3.5,5790,1,5,47.5382,0,0,10,4410,0,2.0
17089,540,0,0,1,1590,0,2.25,2700,0,3,47.5423,0,0,8,2130,0,1.0
11291,0,0,0,1,1690,0,1.75,1950,0,3,47.5897,0,0,7,1690,0,1.0
16925,0,0,0,0,890,0,1.0,1270,0,3,47.5398,0,0,7,890,0,1.0
6003,350,0,0,0,1260,0,2.0,1630,0,3,47.7188,0,0,7,1610,0,1.0
21161,0,0,0,0,2680,0,2.5,2990,0,3,47.4761,0,0,8,2680,0,2.0
17739,0,0,0,0,830,0,1.0,1050,0,2,47.6932,0,0,6,830,0,1.0
19758,1000,0,0,0,2890,0,3.25,2860,0,3,47.626,0,0,12,3890,0,2.0
351,0,0,0,1,2270,0,2.75,2610,0,4,47.5603,0,0,9,2270,0,2.0
14832,0,0,0,0,1390,0,1.0,1230,0,3,47.7289,0,0,7,1390,0,1.0
787,0,0,0,0,2090,0,2.0,2380,0,4,47.4691,0,0,7,2090,0,1.0
17650,0,0,0,0,1910,0,2.5,1940,0,3,47.5738,0,0,8,1910,0,2.0
11396,0,0,0,0,1460,0,2.5,1490,0,3,47.544,0,0,7,1460,0,2.0
1023,0,0,0,0,1260,0,1.75,1330,0,3,47.7263,0,0,7,1260,0,1.0
21131,0,0,0,0,3030,0,2.75,3030,0,4,47.4815,0,0,8,3030,0,2.0
1408,0,0,0,0,2100,0,2.25,2190,0,4,47.4391,0,0,8,2100,0,2.0
21061,0,0,0,0,1490,0,2.25,1750,0,3,47.7607,0,0,7,1490,0,2.0
7875,0,0,0,0,1490,0,2.5,1364,0,3,47.7173,0,0,8,1490,0,3.0
13877,660,0,0,0,1910,0,1.75,2200,0,4,47.626,0,0,8,2570,0,1.0
13198,100,4,0,0,920,0,1.0,2550,0,2,47.5145,0,0,7,1020,0,1.0
15689,530,0,0,0,1100,0,2.25,1830,0,3,47.3801,0,0,8,1630,0,1.0
6883,0,0,0,0,700,0,1.0,1230,0,2,47.7492,0,0,6,700,0,1.0
15329,0,0,0,0,1070,0,1.0,1910,0,2,47.495,0,0,5,1070,0,1.0
3389,0,0,0,0,2160,0,2.0,2760,0,3,47.4806,0,0,10,2160,0,1.0
1547,330,0,0,0,1210,0,2.75,1540,0,3,47.7163,0,0,7,1540,0,1.0
12937,0,0,0,0,2070,0,2.5,2010,0,4,47.5072,0,0,8,2070,0,2.0
13851,1220,3,0,0,1660,0,2.75,3750,0,5,47.6267,0,0,9,2880,1,1.0
14621,0,0,0,0,1860,0,2.5,2450,0,3,47.6455,0,0,8,1860,0,2.0
20296,1275,3,0,0,4360,0,4.0,3726,0,4,47.3389,0,0,10,5635,0,2.0
10961,640,0,0,0,640,0,1.0,1280,0,3,47.6163,0,0,7,1280,0,1.0
17252,0,0,0,0,3160,0,2.5,3670,0,5,47.5362,0,0,9,3160,0,2.0
19284,420,0,0,0,1000,0,1.75,1550,0,3,47.5069,0,0,7,1420,0,1.0
3034,0,0,0,0,1310,0,1.0,1330,0,3,47.4105,0,0,7,1310,0,1.0
12690,1500,3,1996,0,1570,0,3.5,2350,0,3,47.7076,0,0,8,3070,0,1.0
11330,730,0,0,0,1480,0,2.5,1740,0,4,47.5719,0,0,8,2210,0,1.5
16572,0,0,0,0,1140,0,1.75,1490,0,3,47.7027,0,0,7,1140,0,1.0
13897,0,0,0,0,940,0,1.0,1050,0,3,47.5107,0,0,6,940,0,1.0
4330,0,0,0,0,1460,0,1.75,1550,0,3,47.5155,0,0,7,1460,0,1.0
800,0,0,0,0,1340,0,2.0,2030,0,3,47.6518,0,0,7,1340,0,1.5
1412,0,0,0,0,1280,0,1.5,1420,0,4,47.4949,0,0,6,1280,0,1.0
5153,0,0,0,0,2250,0,2.5,2250,0,3,47.4787,0,0,7,2250,0,2.0
13997,670,0,0,0,1520,0,3.0,3050,0,4,47.7107,0,0,9,2190,0,1.0
796,0,0,0,0,3200,0,2.5,2930,0,4,47.6304,0,0,9,3200,0,2.0
19373,400,0,0,0,860,0,1.75,1000,0,4,47.687,0,0,7,1260,0,1.0
10065,0,0,0,0,1290,0,2.25,1360,0,2,47.6803,0,0,7,1290,0,2.0
1740,0,2,0,0,2930,0,2.5,3720,0,3,47.5151,0,0,9,2930,0,2.0
8544,0,0,0,0,4010,0,2.75,2451,0,4,47.4299,0,0,10,4010,0,2.0
16274,0,0,0,0,1660,0,2.5,1740,0,2,47.3793,0,0,7,1660,0,2.0
12748,1000,3,0,0,2050,0,3.5,2170,0,4,47.571,0,0,9,3050,0,2.0
18622,400,0,0,0,1420,0,3.0,1920,0,4,47.7197,0,0,7,1820,0,1.0
13042,1190,0,0,0,1390,0,1.75,2460,0,3,47.7637,0,0,9,2580,0,1.0
3545,900,0,2008,0,930,0,1.75,1790,0,3,47.4667,0,0,7,1830,0,1.0
12619,0,0,0,0,1430,0,2.0,1630,0,3,47.7564,0,0,7,1430,0,1.0
16494,0,0,0,0,1750,0,2.5,1750,0,3,47.6953,0,0,7,1750,0,2.0
4972,0,0,0,0,2810,0,2.5,2470,0,3,47.7739,0,0,8,2810,0,2.0
18466,0,0,0,0,910,0,1.0,1240,0,2,47.7399,0,0,6,910,0,1.0
8294,0,0,0,0,2885,0,3.25,1910,0,4,47.5174,0,0,8,2885,0,2.0
14409,1010,0,0,0,1010,0,2.75,1390,0,4,47.5202,0,0,7,2020,0,1.0
3883,320,0,0,0,1350,0,2.75,1520,0,3,47.5763,0,0,9,1670,0,3.0
21433,0,0,0,0,2670,0,2.5,3040,0,3,47.51,0,0,9,2670,0,2.0
14841,650,0,0,0,1800,0,2.5,2220,0,3,47.6439,0,0,9,2450,0,2.0
3950,350,3,1980,0,2060,0,1.75,2520,0,4,47.6499,0,0,8,2410,0,2.0
6991,0,0,0,0,3060,0,3.25,1840,0,5,47.7212,0,0,8,3060,0,2.0
11355,440,2,0,0,1350,0,1.75,1960,0,3,47.6366,0,0,8,1790,0,1.0
5754,0,0,0,0,2440,0,2.5,2860,0,4,47.6685,0,0,9,2440,0,2.0
6017,0,0,0,0,1140,0,1.0,1110,0,2,47.5187,0,0,6,1140,0,1.0
2409,0,0,0,0,1990,0,2.25,2320,0,4,47.667,0,0,8,1990,0,2.0
1897,0,0,2010,0,1250,0,1.0,1300,0,3,47.7323,0,0,7,1250,0,1.0
7838,0,0,0,0,1280,0,1.5,1330,0,3,47.7339,0,0,7,1280,0,1.0
11119,0,0,0,0,2300,0,2.5,2170,0,4,47.5794,0,0,8,2300,0,2.0
13785,920,0,0,0,960,0,1.75,1720,0,5,47.6003,0,0,7,1880,0,1.0
18453,240,0,0,0,820,0,1.0,1370,0,2,47.4599,0,0,7,1060,0,1.0
19682,0,0,0,0,3276,0,3.25,2010,0,4,47.4585,0,0,9,3276,0,2.0
3375,0,0,0,0,1060,0,1.75,1790,0,2,47.7409,0,0,7,1060,0,1.0
12800,0,0,0,0,3490,0,2.5,2910,0,4,47.3772,0,0,8,3490,0,2.0
18265,0,0,0,0,1230,0,1.0,1240,0,3,47.3256,0,0,7,1230,0,1.0
11667,0,0,0,0,1530,0,1.75,1650,0,4,47.6529,0,0,7,1530,0,1.5
9940,1200,0,0,0,2510,0,3.25,1720,0,5,47.6101,0,0,8,3710,0,2.0
14223,0,0,0,0,1520,0,2.5,1860,0,4,47.5696,0,0,8,1520,0,2.0
5827,670,4,2014,0,1930,0,2.0,2670,0,3,47.6055,0,0,10,2600,0,2.0
10428,0,0,0,0,1010,0,1.75,1080,0,3,47.77,0,0,7,1010,0,1.0
2177,1480,0,0,1,2150,0,2.5,3150,0,3,47.561,0,0,9,3630,0,1.0
4912,875,4,0,0,1159,1,1.0,1156,0,2,47.3312,0,0,7,2034,0,1.0
8392,0,0,0,0,2700,0,2.5,2500,0,4,47.5771,0,0,9,2700,0,2.0
9624,570,0,0,0,1060,0,1.75,1630,0,3,47.5983,0,0,7,1630,0,1.0
15226,670,0,0,0,1300,0,1.75,2500,0,3,47.6669,0,0,8,1970,0,1.0
5297,0,0,0,0,1740,0,1.75,2180,0,4,47.6232,0,0,8,1740,0,1.0
11447,1250,2,0,0,1740,0,2.5,3370,0,4,47.3424,0,0,9,2990,0,1.0
18191,560,0,0,0,1100,0,1.0,1660,0,3,47.3394,0,0,7,1660,0,1.0
15078,0,0,0,0,1430,0,1.0,1660,0,3,47.6595,0,0,7,1430,0,1.5
20705,0,0,0,0,950,0,1.5,1290,0,2,47.6714,0,0,8,950,0,3.0
19015,500,2,0,0,1430,0,1.75,2840,0,2,47.7576,0,0,8,1930,0,1.0
10207,0,0,0,0,2210,0,2.0,2570,0,3,47.265,0,0,8,2210,0,1.0
18786,0,0,0,0,1130,0,1.0,1490,0,2,47.3902,0,0,7,1130,0,1.0
16226,850,0,0,0,850,0,2.0,1470,0,4,47.6973,0,0,7,1700,0,1.0
15032,0,2,1988,0,2410,0,3.0,2610,0,3,47.7394,0,0,7,2410,0,2.0
12471,0,0,0,0,2200,0,2.5,2130,0,3,47.5418,0,0,8,2200,0,2.0
3962,0,0,0,0,2420,0,2.5,2820,0,4,47.534,0,0,9,2420,0,2.0
12693,140,0,0,0,2130,0,3.0,2850,0,3,47.516,0,0,9,2270,0,2.0
3664,0,0,0,0,3700,0,3.5,3880,1,4,47.5471,0,0,11,3700,0,2.0
18609,0,0,0,0,2560,0,2.5,2800,0,4,47.6886,0,0,7,2560,0,2.0
16671,1010,0,0,0,1100,0,1.75,2020,0,5,47.7737,0,0,7,2110,0,1.0
2633,500,0,0,0,1180,0,2.25,1910,0,3,47.713,0,0,7,1680,0,1.0
5219,0,0,0,0,760,0,1.0,900,0,2,47.5469,0,0,6,760,0,1.0
21304,0,0,0,0,1860,0,2.25,1680,0,3,47.6368,0,1,9,1860,0,3.0
14757,0,0,0,0,1250,0,1.0,1590,0,3,47.495,0,0,6,1250,0,1.0
7189,0,0,0,0,1480,0,1.75,1450,0,3,47.3624,0,0,7,1480,0,1.0
2791,160,0,0,0,1100,0,1.0,1260,0,2,47.5196,0,0,6,1260,0,1.0
11917,0,0,0,0,2550,0,3.25,2370,0,4,47.7324,0,0,8,2550,0,2.0
3916,1110,0,0,0,1110,0,1.75,1600,0,4,47.5691,0,0,7,2220,0,1.0
15539,600,0,0,0,1150,0,1.0,1750,0,3,47.4596,0,0,7,1750,0,1.0
490,620,0,0,0,960,0,1.5,1560,0,4,47.6734,0,0,7,1580,0,1.0
17661,0,0,0,0,1610,0,2.0,1610,0,4,47.3833,0,0,7,1610,0,1.0
10648,0,1,0,0,3100,0,1.75,3480,0,4,47.5847,0,0,9,3100,0,1.0
19813,0,0,0,0,2538,0,2.5,2570,0,3,47.2584,0,0,8,2538,0,2.0
1235,0,0,0,0,790,0,1.0,1930,0,2,47.4413,0,0,6,790,0,1.0
2162,0,0,0,0,1860,0,2.5,1760,0,3,47.2891,0,0,7,1860,0,2.0
19252,0,0,0,0,1640,0,1.0,1620,0,3,47.7656,0,0,6,1640,0,2.0
7497,0,0,0,0,1200,0,1.5,1290,0,2,47.697,0,0,7,1200,0,1.0
4270,0,0,0,0,1690,0,1.0,1230,0,5,47.6746,0,0,7,1690,0,1.5
1518,760,2,0,0,960,0,2.0,1760,0,3,47.559,0,0,7,1720,0,1.0
11432,0,0,0,0,1990,0,1.75,2620,1,4,47.5639,0,0,8,1990,0,1.0
8269,0,0,0,0,1270,0,1.75,1830,0,3,47.3696,0,0,7,1270,0,1.0
21353,0,0,0,0,2510,0,2.5,2520,0,3,47.6987,0,0,8,2510,0,2.0
18934,0,0,0,0,2040,0,2.5,2040,0,4,47.3691,0,0,7,2040,0,2.0
3396,810,0,0,0,1220,0,2.0,1980,0,3,47.2718,0,0,7,2030,0,1.0
14160,620,0,0,0,1280,0,2.25,1920,0,3,47.3251,0,0,7,1900,0,1.0
19678,480,0,0,0,940,0,2.25,1400,0,3,47.5703,0,0,8,1420,0,2.0
19192,0,0,0,0,1440,0,1.75,2080,0,3,47.7078,0,0,7,1440,0,2.0
11320,0,0,0,0,1420,0,1.75,2020,0,3,47.6112,0,0,7,1420,0,1.0
16347,440,0,0,0,1060,0,1.75,1740,0,3,47.5689,0,0,6,1500,0,1.0
18822,0,0,0,0,860,0,1.0,2160,0,2,47.6334,0,0,7,860,0,1.0
2415,1160,0,0,0,1160,0,1.0,1230,0,3,47.5327,0,0,7,2320,0,1.0
7989,1490,4,0,1,3740,1,4.5,3670,0,3,47.5348,0,0,10,5230,0,2.0
9987,0,0,0,0,2530,0,2.25,2020,0,5,47.6117,0,0,7,2530,0,2.0
4042,0,0,0,0,1910,0,2.0,2010,0,3,47.7114,0,0,8,1910,0,1.0
15939,0,0,0,0,1300,0,1.0,1290,0,3,47.511,0,0,7,1300,0,1.0
4781,0,0,0,0,2480,0,2.5,2480,0,3,47.684,0,0,9,2480,0,2.0
14697,0,0,0,0,2700,0,2.5,2730,0,4,47.7041,0,0,9,2700,0,2.0
17975,580,0,0,0,1580,0,2.25,1950,0,3,47.7292,0,0,7,2160,0,2.0
10589,80,0,0,0,860,0,1.5,1302,0,2,47.7178,0,0,7,940,0,2.0
12798,0,0,0,0,2580,0,3.0,2010,0,4,47.4296,0,0,8,2580,0,2.0
9482,0,0,0,0,1630,0,1.5,1620,0,3,47.3611,0,0,7,1630,0,1.0
9613,1370,0,0,0,1910,0,2.75,2550,0,6,47.5914,0,0,7,3280,0,1.0
18515,0,0,0,0,1170,0,1.0,1430,0,4,47.6804,0,0,7,1170,0,1.5
13167,0,0,0,0,1950,0,2.5,1860,0,3,47.6363,0,0,8,1950,0,2.0
15817,0,0,0,0,1710,0,2.0,1550,0,4,47.5472,0,0,7,1710,0,1.0
10598,420,0,0,0,1170,0,2.25,1590,0,3,47.4291,0,0,7,1590,0,1.0
1455,0,0,0,0,1800,0,2.25,1760,0,3,47.7462,0,0,7,1800,0,2.0
11508,880,0,0,0,1870,0,2.25,2430,0,3,47.6367,0,0,7,2750,0,2.0
13482,90,0,0,0,960,0,1.5,1470,0,2,47.6028,0,0,8,1050,0,2.0
3353,0,0,0,0,1010,0,1.0,1740,0,3,47.4762,0,0,6,1010,0,1.0
12162,0,0,0,0,2810,0,2.5,2660,0,4,47.333,0,0,9,2810,0,2.0
18058,0,0,0,0,1180,0,1.0,1330,0,2,47.4358,0,0,7,1180,0,1.0
642,1760,0,0,0,1980,0,2.75,2620,0,5,47.7679,0,0,8,3740,0,1.0
15701,0,0,0,0,2560,0,2.5,3000,0,3,47.7614,0,0,9,2560,0,2.0
13676,1000,0,0,0,1230,0,1.0,2380,0,3,47.5215,0,0,7,2230,0,1.0
2287,0,0,0,0,910,0,1.0,1170,0,3,47.7586,0,0,7,910,0,1.0
2624,0,0,0,0,2110,0,2.0,3130,0,3,47.6496,0,0,10,2110,0,1.0
11702,0,0,1983,0,1640,0,2.25,1230,0,3,47.311,0,0,7,1640,0,2.0
13510,0,0,0,0,970,0,1.0,1050,0,3,47.3078,0,0,6,970,0,1.0
8678,0,0,0,0,1470,0,2.5,1400,0,3,47.723,0,0,7,1470,0,2.0
20711,390,0,0,0,1160,0,3.5,1490,0,3,47.6034,0,0,8,1550,0,2.0
19655,0,0,0,0,1930,0,2.5,1540,0,3,47.4973,0,0,7,1930,0,2.0
1228,600,2,0,0,2400,0,3.5,1720,0,6,47.562,0,0,8,3000,0,2.0
4159,0,0,0,0,1060,0,1.0,1620,0,3,47.3801,0,0,7,1060,0,1.0
17765,430,0,0,0,1130,0,1.0,1680,0,2,47.7488,0,0,7,1560,0,1.0
20331,0,0,0,0,2930,0,2.5,2815,0,4,47.3421,0,0,9,2930,0,2.0
21380,0,0,0,0,2650,0,2.5,2650,0,4,47.4786,0,0,8,2650,0,2.0
8242,430,0,0,0,1610,0,2.5,1730,0,4,47.636,0,0,8,2040,0,1.0
2056,0,2,0,0,710,0,1.0,1610,0,2,47.5376,0,0,6,710,0,1.0
447,0,0,0,0,1260,0,2.0,1510,0,3,47.7355,0,0,7,1260,0,1.0
2298,1400,0,0,0,2950,0,3.0,3280,0,5,47.6518,0,0,10,4350,0,2.0
5294,0,0,0,0,1270,0,1.75,1490,0,3,47.693,0,0,7,1270,0,1.0
7317,0,0,0,0,1600,0,1.5,1690,0,4,47.5437,0,0,6,1600,0,2.0
11479,0,0,0,0,1980,0,2.5,1770,0,4,47.579,0,0,8,1980,0,2.0
17769,0,0,0,0,1700,0,1.0,1740,0,5,47.686,0,0,7,1700,0,1.5
5865,0,0,2013,0,1390,0,1.5,1440,0,3,47.5603,0,0,6,1390,0,1.0
9867,0,0,0,0,2680,0,2.5,2520,0,3,47.7655,0,0,9,2680,0,2.0
7646,900,2,0,0,1060,0,2.0,1460,0,4,47.1924,0,0,7,1960,0,1.0
10577,0,0,0,0,1240,0,1.75,1600,1,5,47.5738,0,0,7,1240,0,1.0
18557,1170,0,0,0,1170,0,2.0,2470,0,4,47.5905,0,0,7,2340,0,1.0
14577,0,0,0,0,1610,0,2.5,1730,0,3,47.5678,0,0,8,1610,0,2.0
